ORGANISM_NAME,ORGANISM_NAME_OTHER,ORGANISM_CODE,ORGANISM_CLASS,TAX_ID,PARENT_TAX_ID,TAX_RANK,DIVISION,DIVISION_CODE,LINEAGE,STATUS,ACREATEDBY,ACREATEDDATE,AMODIFIEDBY,AMODIFIEDDATE
Acacia didyma,,,,1280808,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia difficilis,,,,1174774,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia dimidiata,,,,694540,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia disparrima,,,,1174775,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia distans,,,,1174778,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia dodonaeifolia,,,,1173646,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia dolichophylla,,,,1174779,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia doratoxylon,,,,694541,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia dorothea,,,,1120446,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia drepanocarpa,,,,1174780,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia drepanophylla,,,,1174782,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia drummondii,,,,139007,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia dunnii,,,,1174784,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia duriuscula,,,,1708227,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia effusifolia,,,,1378352,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia ehrenbergiana,,,,1179190,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia elachantha,,,,1174785,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia elata,,,,138021,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia elongata,,,,694542,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia empelioclada,,,,205045,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia enervia,,,,1173647,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia enterocarpa,,,,694543,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia epacantha,,,,1120447,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia eremaea,,,,1708228,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia erinacea,,,,1708229,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia eriopoda,,,,694544,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia errabunda,,,,1174786,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia estrophiolata,,,,1174787,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia euthycarpa,,,,178751,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia excelsa,,,,1174788,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia excentrica,,,,1174789,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia exilis,,,,1174790,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia exocarpoides,,,,1708230,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia extensa,,,,1120448,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fagonioides,,,,1174791,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia falcata,,,,1120449,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia falciformis,,,,139008,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fasciculifera,,,,138022,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia faucium,,,,1174792,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fecunda,,,,1174793,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia filicifolia,,,,383643,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fimbriata,,,,21010,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia flagelliformis,,,,694545,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fleckii,,,,1179193,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia flexifolia,,,,1120450,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia floribunda,,,,866001,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia formidabilis,,,,1708231,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia fragilis,,,,1280809,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia melanoxylon,,,,138028,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia melleodora,,,,1174846,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia melvillei,,,,694551,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia menabeensis,,,,1634064,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia menzelii,,,,1174847,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
Acacia merrallii,,,,1378388,3808,species,Plants and Fungi,PLN,cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliophyta; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Caesalpinioideae; mimosoid clade; Acacieae; Acacia,,ORGDB,11/OCT/17,ORGDB,22/OCT/17
